row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
519,068a131,b,3c7c507,4463.0,402.0,30.443,469.0,35342.0,82921.0,25.756,0.10420077466757179,0.004262668210677635,0.054995407898414735,0.8012418639939305,0.02457772631074552,0.0,0.010721558918659906,0.0,28.419,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.356,0.124,0.186,0.062,0.405,0.46,0.12,0.08,0.195,0.314,11.162266633043359,,46.67,280,1099.0,1439.0,0.509,0.327,0.123,0.10218253968253968,0.4384920634920635,0.2986111111111111,0.16071428571428573,20.322908434000002,10.161454217000001
520,1aba005,a,6f7cad6,139639.0,19254.0,40.295,1405.0,71378.0,470730.0,32.132,0.5405616302684101,0.02016826899028602,0.33432707410038115,0.0019007793195210038,0.07559099230684582,0.0019107834212026933,0.022249122140077435,0.0032913494532758438,6.945,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.525,0.046,0.22,0.087,0.242,0.086,0.073,0.06,0.238,0.131,7.645420421740109,0.3999999999999999,9.08,226,1289.0,1010.0,0.503,0.224,0.166,0.16884422110552766,0.1949748743718593,0.3135678391959799,0.3226130653266332,10.489448702999999,8.5032390767
521,e161611,b,8af7339,981.0,141.0,29.419,665.0,38553.0,105150.0,24.361,0.9868694605536712,0.0,0.013130539446328922,0.0,0.0,0.0,0.0,0.0,12.054,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.494,0.031,0.28,0.172,0.283,,0.094,,,0.355,10.13767996877092,,,281,,,0.48,0.198,0.239,0.14485514485514484,0.3736263736263736,0.2807192807192807,0.2007992007992008,12.46105919,11.570983534000002
522,efc5ad5,b,8af7339,5123.0,687.0,39.463,553.0,44804.0,121893.0,20.637,0.8829816990330056,0.001588348117957324,0.030787980500279703,0.04981818908335331,0.02226684248381683,0.0022876208742907372,0.00797170942220091,0.0022976104850955005,15.842,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.458,0.03,0.257,0.121,0.287,0.161,0.084,0.09,0.209,0.272,11.665700991966812,,,247,2989.0,1039.0,0.443,0.197,0.151,0.154,0.367,0.346,0.133,11.502095721,10.527341846
523,669b241,a,930f257,3963.0,458.0,35.433,609.0,51666.0,87880.0,19.778,0.39800696961527327,0.0007988097734375781,0.5891721335210537,0.0,0.0,0.006739957463379566,0.0052821296268559855,0.0,5.618,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.438,0.062,0.316,0.178,0.297,,0.108,0.09,,0.249,9.842078329153573,,,276,3999.0,980.0,0.499,0.256,0.158,0.25523429710867396,0.28115653040877364,0.2612163509471585,0.2023928215353938,11.425669671,6.855401802699999
524,7cc8d75,b,408e6ed,13209.0,1727.0,30.157,721.0,51387.0,174277.0,28.148,0.8214174805910344,0.004918607563235662,0.14295016278487352,0.009837215126471325,0.007272727272727273,0.007843726521412473,0.0034760831455046327,0.0022839969947407966,7.753,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.573,0.058,0.217,0.116,0.24,0.22,0.065,0.09,0.26,0.258,13.174913497692005,,20.34,232,1900.0,2239.0,0.487,0.26,0.118,0.09970089730807577,0.4057826520438683,0.3419740777666999,0.15254237288135591,13.539503039000001,7.154396492
525,0062111,a,720fc77,22860.0,2160.0,22.798,631.0,36180.0,83656.0,26.235,0.721496727781386,0.21441774491682075,0.03680871259429486,0.009981515711645104,0.003117350252285558,0.00120897237348254,0.011470250287255833,0.001498726082829595,10.394,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.397,0.066,0.233,0.09,0.365,0.289,0.138,0.101,0.139,0.317,11.678099146415521,8.0,20.87,306,2070.0,2060.0,0.436,0.19,0.173,0.2376636455186304,0.3907351460221551,0.28096676737160126,0.09063444108761329,9.8026169882,11.31071191
526,8cbdf49,a,dc52510,95646.0,14348.0,39.07,674.0,41548.0,116896.0,30.502,0.7232099233216006,0.1461875180727697,0.10070895113123074,0.0008974064952287888,0.012384209634157286,0.0001994236656063975,0.012224670701672167,0.0041878969777343475,16.503,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.448,0.068,0.277,0.085,0.279,0.208,0.11,0.1,0.108,0.287,12.927272131945378,4.6,15.79,326,2520.0,779.0,0.518,0.236,0.153,0.20841683366733466,0.3096192384769539,0.2955911823647294,0.18637274549098196,12.341186501,11.291093968
527,8c689d3,b,26926ff,6120.0,634.0,33.764,663.0,40125.0,61399.0,24.264,0.7641055941674846,0.07128407474913374,0.10593466461033108,0.03277785566927715,0.0005007310673583432,0.0,0.025397079736415168,0.0,9.553,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.327,0.046,0.241,0.098,0.321,0.309,0.114,0.109,,0.378,9.847061003658448,,22.24,359,1439.0,3060.0,0.427,0.185,0.184,0.1576305220883534,0.3694779116465863,0.34036144578313254,0.1325301204819277,12.852843081,12.202066217
528,6f9c00f,a,6f7cad6,2294766.0,244894.0,34.883,1178.0,56603.0,250701.0,35.624,0.37956591849203253,0.05993409653155455,0.4674839498011879,0.004436966036677584,0.06012439530062198,0.002614104143505304,0.024328195266568514,0.0015123744278517273,13.007,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.443,0.067,0.286,0.101,0.261,0.145,0.095,0.07,0.176,0.192,9.498250384799363,4.5,10.77,236,2069.0,2460.0,0.504,0.268,0.129,0.2,0.256,0.335,0.209,13.15068165,7.0215109167
529,b8c721d,b,f02e4c4,9534.0,1051.0,26.383,578.0,49035.0,93065.0,25.248,0.9341589370769616,0.015191777387816493,0.0416144397092003,0.0026372524442216092,0.001704687891702181,0.0,0.004492353973426923,0.00020055151667084482,8.952,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.513,0.048,0.114,0.065,0.288,0.238,0.094,0.06,0.19,0.3,13.084946297126011,,21.27,221,2429.0,1919.0,0.495,0.22,0.204,0.11534603811434303,0.3851554663991976,0.3370110330992979,0.1624874623871615,11.880355359000001,10.72386059
530,718fa23,a,c8ee9c4,13182.0,1355.0,20.388,610.0,42023.0,124189.0,27.258,0.9207451532114028,0.015415930792947584,0.02392712106245198,0.012023428223625787,0.011714111812893504,0.0,0.015974695922012352,0.00019955897466598815,14.786,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.389,0.076,0.195,0.064,0.292,,0.144,0.09,,0.354,14.810276224057723,,31.48,369,3340.0,13289.0,0.495,0.219,0.184,0.13406156901688182,0.420059582919563,0.30387288977159876,0.14200595829195628,9.2889778348,11.78114262
531,c5c66e1,a,e159269,4026.0,373.0,21.346,653.0,44484.0,179090.0,45.777,0.894028311986994,0.0011994924461715371,0.043231293865736146,0.015395138585986755,0.011340655854712715,0.0,0.034805107260398906,0.0,10.947,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.323,0.09,0.192,0.072,0.315,0.154,0.123,0.07,0.182,0.234,10.091956865962178,,,233,2020.0,,0.505,0.177,0.301,0.07607607607607607,0.33233233233233234,0.44744744744744747,0.14414414414414414,5.9405940594,9.653465346499999
532,cb75935,b,408e6ed,52655.0,7666.0,33.239,983.0,60278.0,331778.0,30.036,0.7951729879926572,0.0034908565639137717,0.12435674949091677,0.05040676503927214,0.007272617841487025,0.0012037436427288868,0.017795343518342045,0.0003009359106822217,5.435,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.553,0.042,0.227,0.127,0.167,0.174,0.054,0.079,0.211,0.153,10.854508397202826,2.77,19.71,179,1199.0,1009.0,0.487,0.199,0.129,0.05326633165829145,0.19396984924623115,0.321608040201005,0.4311557788944723,10.259184302000001,5.6332248347
533,0c10f75,a,bf46354,23077.0,2651.0,27.553,666.0,36003.0,97670.0,41.842,0.37800787663299124,0.5739567490254932,0.019016730290790783,0.0,0.002749770852428964,0.0,0.024969530927367773,0.001299342270927972,18.099,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.439,0.08,0.223,0.076,0.408,0.157,0.177,0.12,0.114,0.305,12.525829617456168,9.5,27.11,349,5769.0,2329.0,0.522,0.211,0.174,0.1991991991991992,0.3963963963963964,0.26126126126126126,0.14314314314314314,8.932851104600001,12.854590614000001
534,f949389,a,408e6ed,609322.0,91274.0,37.897,1076.0,63264.0,247749.0,31.693,0.6236823752117167,0.0998107004084886,0.18474643817873868,0.003058682873368537,0.05286440171365946,0.0019727010062767763,0.03119458005380094,0.002670120553950384,8.115,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.533,0.037,0.206,0.103,0.214,0.155,0.061,0.089,0.177,0.163,13.375445611499455,3.7,7.08,209,1059.0,1229.0,0.512,0.246,0.114,0.08056394763343404,0.20443101711983888,0.31419939577039274,0.40080563947633435,13.015932052,6.188138652799999
535,8fcd2b3,a,dc52510,17850.0,1276.0,16.415,795.0,51337.0,156742.0,28.642,0.862030101435254,0.11172838890495806,0.014003450992908508,0.0,0.0037601859147624703,0.0,0.008477872752116975,0.0,9.881,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.462,0.057,0.224,0.102,0.307,,0.12,0.09,,0.299,13.123561193636302,,25.11,300,5929.0,8899.0,0.509,0.258,0.143,0.1317365269461078,0.39520958083832336,0.3143712574850299,0.15868263473053892,8.7416995881,7.901151550800001
536,29c4175,a,56f170e,92846.0,11349.0,29.778,674.0,45310.0,110600.0,28.022,0.9523556907924371,0.008397809963265838,0.023131512306444994,0.002592410942176224,0.003773509363708249,0.0,0.00974906663196773,0.0,10.694,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.487,0.053,0.18,0.066,0.354,0.221,0.092,0.081,0.122,0.317,13.977026373084993,,11.74,288,2980.0,2190.0,0.502,0.23,0.177,0.14042126379137412,0.4724172517552658,0.24373119358074222,0.14343029087261785,12.44206562,10.586007262
537,d8a423f,a,f93b51e,4602.0,508.0,28.925,476.0,42500.0,86059.0,25.159,0.9670934015571963,0.0035253472467038005,0.0025986845418559446,0.006486638933934993,0.004603096262124677,0.0,0.01569283145818435,0.0,8.245,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.61,0.036,0.207,0.101,0.307,,0.119,0.08,,0.278,8.271315126149169,,32.17,266,4559.0,2320.0,0.507,0.2,0.224,0.097,0.443,0.268,0.192,10.012237179,12.237178774
538,8980aad,a,be99678,9929.0,1165.0,26.578,674.0,34775.0,126485.0,40.63,0.787853310913604,0.0,0.17365281447673955,0.006335575306269518,0.008437424933941869,0.0,0.020107694771398833,0.0036131795980462807,14.519,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.462,0.059,0.295,0.121,0.301,0.169,0.12,0.07,0.103,0.255,9.226966081958391,,20.16,255,3310.0,2010.0,0.504,0.232,0.221,0.17217217217217215,0.3443443443443443,0.3433433433433434,0.14014014014014015,10.007004903,10.307215051
539,55189cb,b,dc52510,12837.0,1522.0,25.787,605.0,38990.0,87502.0,29.884,0.6932685356253514,0.26287251988111493,0.026688890673949715,0.0012049160575146598,0.006386055104827698,0.0,0.00847457627118644,0.0011045063860551049,16.094,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.362,0.112,0.222,0.085,0.303,0.198,0.124,0.12,,0.288,12.81839038195343,,22.52,297,7070.0,2650.0,0.528,0.231,0.158,0.1584754262788365,0.4493480441323972,0.22768304914744233,0.16449348044132397,10.504036999,12.385357059
540,694cb1b,a,7991172,48039.0,5018.0,25.75,870.0,58199.0,201405.0,30.241,0.9452664046564847,0.004318193124720163,0.013213272971493955,0.004945027610566638,0.0030645241530272123,9.949753743594846e-05,0.027013581413860004,0.0020794985324113224,6.882,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.556,0.036,0.099,0.033,0.292,0.189,0.083,0.07,0.197,0.246,10.819291807989792,,16.77,239,2289.0,1660.0,0.509,0.232,0.134,0.1048951048951049,0.3756243756243757,0.28271728271728275,0.23676323676323677,12.534690575,8.7251277535
541,befc7ed,b,dc52510,43347.0,4339.0,25.001,687.0,40906.0,130762.0,30.207,0.7798111574157959,0.038593948179017935,0.13475669907994603,0.0020132471663546134,0.022034990235751242,0.0016005314972519175,0.012149946648950092,0.009039479776932213,12.227,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.438,0.07,0.311,0.132,0.273,0.251,0.106,0.08,,0.267,13.304266421805044,,23.25,241,2299.0,1599.0,0.523,0.233,0.163,0.21965897693079237,0.33901705115346037,0.2668004012036108,0.17452357071213637,11.015165975,8.9685067436
542,0454589,a,6f7cad6,745201.0,111343.0,41.224,1728.0,93623.0,770037.0,30.866,0.4088345490055402,0.02451273466459404,0.25356730041053843,0.0011957431543704409,0.2597253776555462,0.013741081748973651,0.034826019371039095,0.0035971939893977433,4.799,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.569,0.034,0.157,0.058,0.209,0.104,0.077,0.07,0.206,0.158,7.867153248514697,2.3,4.43,174,1029.0,1020.0,0.507,0.216,0.142,0.1157684630738523,0.16666666666666669,0.26047904191616766,0.4570858283433134,12.05913119,6.5473253465
543,1b679cb,a,8af7339,94776.0,16995.0,38.799,875.0,55552.0,273087.0,29.918,0.9259244356818092,0.004003540820021728,0.030831287973282905,0.0088319317587414,0.012503520701726152,0.00020118295577998635,0.017502917152858812,0.00020118295577998635,6.238,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.593,0.03,0.211,0.098,0.17,0.134,0.044,0.07,0.218,0.144,10.87088896680224,,15.75,189,1500.0,1180.0,0.483,0.205,0.108,0.03270564915758177,0.19920713577799806,0.28741328047571857,0.4806739345887017,11.632956003,5.2610851367
544,72974c5,b,720fc77,75502.0,15368.0,38.872,1385.0,57290.0,384020.0,35.922,0.6934355944174202,0.06003362280780288,0.21822992827797505,0.00435703840759199,0.01000726173067932,0.0,0.01343917554487849,0.0004973788136520538,8.057,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.582,0.041,0.301,0.156,0.188,0.222,0.072,0.081,0.282,0.181,10.77665869356792,4.63,20.63,209,2020.0,1469.0,0.467,0.149,0.191,0.09081836327345309,0.2764471057884232,0.3193612774451098,0.313373253493014,10.083989707,8.7255247724
545,2393c3f,a,d725a95,14605.0,2012.0,33.445,734.0,38758.0,136731.0,35.234,0.6027969939780022,0.3401582640720649,0.032887075100781364,0.010421539839745184,0.0020703727666351464,9.953715224207435e-05,0.007405564126810331,0.004160652963718708,19.679,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.394,0.072,0.224,0.073,0.315,0.299,0.141,0.12,,0.292,11.509851067599984,,17.32,285,2939.0,1229.0,0.52,0.215,0.215,0.1728271728271728,0.33466533466533466,0.28971028971028967,0.20279720279720279,10.911225441,13.259210663
546,758f645,a,c8ee9c4,184571.0,28992.0,41.11,876.0,50344.0,144450.0,28.431,0.6525622328388233,0.18748805632386223,0.09369876791551424,0.004656776464671864,0.020789539854161432,0.004113653507669098,0.03506160422428967,0.001629368871008298,12.191,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.409,0.058,0.183,0.054,0.308,0.274,0.097,0.079,0.169,0.281,14.630924805550121,6.7,14.77,298,2450.0,2299.0,0.503,0.27,0.084,0.08008008008008008,0.3103103103103103,0.36536536536536535,0.24424424424424424,18.059846089,6.2253720469000005
547,5685e4b,b,f1f4f42,20728.0,2082.0,23.414,520.0,24921.0,35749.0,40.563,0.8911000168729466,0.08953579546018481,0.01147360376365964,0.0012009567953311562,0.0,0.0,0.006689627107877681,0.0,29.284,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.284,0.13,0.271,0.046,0.367,0.356,0.166,0.12,0.098,0.434,12.94881034733895,13.68,29.23,399,3630.0,2409.0,0.509,0.202,0.172,0.3569292123629113,0.4376869391824527,0.15453639082751747,0.05084745762711865,12.283938629000001,15.634103709000001
548,c67adcb,b,a8981de,146396.0,14145.0,25.927,890.0,58800.0,152632.0,27.366,0.7531749303677188,0.19559381001699333,0.02600275512563976,0.0013071763984273664,0.012257292536022767,0.00030165609194477685,0.010366914359835496,0.0009954651034177636,6.904,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.482,0.046,0.196,0.076,0.342,0.202,0.12,0.109,0.129,0.295,11.952112714463324,4.11,21.16,287,1849.0,1430.0,0.522,0.25,0.124,0.103,0.268,0.339,0.29,12.899421119000001,6.9275924244
549,1ac0343,a,533155c,33623.0,5210.0,40.245,599.0,40021.0,93081.0,27.964,0.7239071010993835,0.022775793611205332,0.2024481733474331,0.002274586484167681,0.0204313733314711,0.0,0.028162972126339312,0.0,15.661,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.5,0.043,0.225,0.093,0.321,0.154,0.093,0.071,0.136,0.236,8.936314201049093,,13.44,260,1590.0,1530.0,0.509,0.229,0.135,0.12091179385530229,0.33399405351833505,0.2893954410307235,0.2556987115956393,11.829510565,7.796038769500001
550,4578537,a,b5e230e,15445.0,1174.0,23.787,821.0,56685.0,186903.0,26.816,0.5169133826765353,0.4569713942788558,0.015143028605721144,0.0034306861372274456,0.00040008001600320064,0.0,0.006741348269653931,0.00040008001600320064,12.355,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.35,0.053,0.211,0.064,0.366,,0.13,0.089,,0.278,10.472928130879358,,13.64,258,3079.0,1710.0,0.341,0.168,0.122,0.2155688622754491,0.33732534930139724,0.2315369261477046,0.2155688622754491,7.552820913500001,6.5761630368
551,3a7a217,b,f2c60ec,11833.0,1011.0,21.475,556.0,40975.0,98901.0,31.989,0.8829036080985531,0.05902622170436099,0.03672831207114617,0.0009859281168772968,0.001912103014549909,0.0,0.018443826994512663,0.0,14.155,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.514,0.055,0.203,0.083,0.333,0.212,0.135,0.07,,0.331,13.254518722308678,,37.26,265,2439.0,2360.0,0.514,0.227,0.162,0.1997991967871486,0.41666666666666663,0.2389558232931727,0.14457831325301204,12.377686710999999,10.119595216
552,760ff37,a,f2c60ec,27080.0,3153.0,32.352,587.0,38570.0,93879.0,30.731,0.8859434774771167,0.0641937228353396,0.0272297554429467,0.0021030704829050413,0.0002002924269433373,0.0002002924269433373,0.017735894405832515,0.0023934945019728803,13.95,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.438,0.047,0.233,0.069,0.363,0.282,0.127,0.08,0.111,0.328,14.378386858779022,,24.05,314,3350.0,2660.0,0.507,0.239,0.17,0.21457085828343314,0.4051896207584831,0.24750499001996007,0.13273453093812376,11.502408784000002,11.801172648
553,5e9d28b,a,9759812,56808.0,5232.0,22.628,658.0,46869.0,167444.0,28.387,0.871387786365852,0.08294289096461648,0.026351129547285808,0.0009947576273041075,0.0026858455937210906,0.0,0.011121390273259923,0.004516199627960648,10.502,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.466,0.047,0.219,0.084,0.289,0.213,0.121,0.079,0.088,0.239,13.018335687312874,3.5,18.1,258,5120.0,2350.0,0.505,0.195,0.204,0.15836653386454183,0.3207171314741036,0.3157370517928287,0.20517928286852588,8.5543807855,10.475114933
554,15b6365,b,930f257,5880.0,562.0,23.344,421.0,39849.0,48298.0,28.825,0.6889777520717199,0.03278852002911875,0.24913491359108086,0.003360623859432184,0.009712901006192721,0.0,0.015526680561234154,0.0004986088812213923,16.218,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.461,0.039,0.321,0.147,0.284,,0.115,0.091,,0.281,9.61347784827288,,,338,3219.0,2990.0,0.475,0.208,0.218,0.2831505483549352,0.32402791625124633,0.24526420737786642,0.14755732801595214,8.0341880342,15.555555556
555,08e24c3,a,ad42790,7147.0,752.0,21.826,740.0,57738.0,177913.0,19.504,0.9215009161750196,0.0021142500453053582,0.032821214989026036,0.006584378712522401,0.0053661679721321714,0.0,0.03161307210599441,0.0,10.898,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.553,0.034,0.189,0.092,0.29,0.197,0.086,0.09,0.169,0.267,10.783927943412683,,24.22,214,3569.0,1770.0,0.476,0.216,0.175,0.118,0.32,0.381,0.181,9.9937539038,9.8549517663
556,1c650ab,b,b5e230e,441471.0,77013.0,40.391,841.0,49284.0,170409.0,33.288,0.4549424414421617,0.457580542009753,0.03826245103525462,0.001309057478615397,0.03192701255096331,0.0002997841554081062,0.013880006395395317,0.0017987049324486371,13.256,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.521,0.057,0.224,0.056,0.335,0.171,0.116,0.121,0.153,0.253,11.02493579988486,17.16,15.53,302,1489.0,1149.0,0.524,0.228,0.116,0.10568295114656033,0.2652043868394816,0.28713858424725824,0.34197407776669997,13.919727401,8.3087093198
557,cbe0007,b,d725a95,37660.0,3934.0,24.136,591.0,37796.0,124082.0,28.779,0.8501306532663317,0.03415075376884423,0.1043819095477387,0.002703517587939699,0.0006030150753768845,0.0,0.008030150753768846,0.0,15.429,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.459,0.057,0.253,0.097,0.297,0.254,0.099,0.1,,0.279,12.732832518939507,2.76,21.84,277,5480.0,3470.0,0.511,0.226,0.173,0.22422422422422422,0.34234234234234234,0.3153153153153153,0.1181181181181181,10.886469672999999,11.729973377
558,a522ed7,b,9759812,15703.0,1691.0,31.302,1469.0,73527.0,246709.0,25.989,0.3852461460476488,0.11942034171213882,0.35313236127262426,0.0022661538002802873,0.09517845961177206,0.0,0.03943902754172008,0.005317510013815586,6.057,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.514,0.048,0.283,0.112,0.306,,0.083,0.071,,0.249,12.800359378289098,,,194,,,0.496,0.281,0.063,0.17682317682317683,0.25874125874125875,0.28271728271728275,0.2817182817182817,14.886467134,3.2662290757
559,e395739,b,f723d72,16202.0,1524.0,21.851,520.0,59374.0,138497.0,21.142,0.9601064890519684,0.008445339608343637,0.022294898895225946,0.00039883540063016,0.001884497267977506,0.0006979619511027801,0.005872851274279106,0.00029912655047262,5.222,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.627,0.042,0.1,0.04,0.289,0.122,0.089,0.06,0.179,0.292,10.73034995239259,,13.13,223,3290.0,1629.0,0.506,0.233,0.18,0.072,0.386,0.337,0.205,11.735224008,11.001772508
560,60343e3,a,f02e4c4,90776.0,5481.0,19.194,924.0,74170.0,188970.0,31.688,0.9247112933060041,0.01922711593261011,0.023506474028895667,0.0036794480827875816,0.012218167274908763,9.998500224966255e-05,0.01655751637254412,0.0,5.608,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.533,0.04,0.095,0.05,0.294,0.239,0.071,0.06,0.232,0.218,12.393184642536824,,10.61,188,2369.0,2119.0,0.49,0.279,0.097,0.06268656716417911,0.2676616915422886,0.40696517412935324,0.26268656716417915,13.288745615,5.4731242235
561,1dae81f,b,8af7339,9179.0,1235.0,28.828,505.0,39398.0,131312.0,28.334,0.9117544990332656,0.010123444549105149,0.029884487630757024,0.014853006791929007,0.005146001685588221,0.014486143473303258,0.013752416836051757,0.0,9.429,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.573,0.044,0.23,0.101,0.275,0.289,0.082,0.099,0.181,0.247,10.867801300591307,,22.11,260,1430.0,1159.0,0.474,0.19,0.198,0.092,0.386,0.354,0.168,7.2735167997,12.701514411
562,c4eff23,a,f93b51e,9486.0,935.0,24.287,446.0,32045.0,80284.0,28.621,0.9477669042728847,0.012081672103419113,0.02067979541701905,0.002436470540856188,0.0025975595022351096,0.0,0.01443759816358584,0.0,17.713,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.425,0.069,0.237,0.102,0.312,,0.128,0.07,,0.349,9.047956031365604,,36.83,322,3160.0,1889.0,0.492,0.197,0.256,0.18637274549098196,0.45490981963927857,0.251503006012024,0.10721442885771543,9.938150869600001,16.387376434
